,Date,CNYKRW
0,2019-12-05,168.8
1,2019-12-04,169.07
2,2019-12-03,168.4
3,2019-12-02,168.34
4,2019-11-29,167.98
5,2019-11-28,167.71
6,2019-11-27,167.81
7,2019-11-26,167.25
8,2019-11-25,167.36
9,2019-11-22,167.31
10,2019-11-21,167.17
11,2019-11-20,166.34
12,2019-11-19,166.04
13,2019-11-18,166.11
14,2019-11-15,166.42
15,2019-11-14,166.67
16,2019-11-13,166.49
17,2019-11-12,166.01
18,2019-11-11,166.26
19,2019-11-08,165.66
20,2019-11-07,165.76
21,2019-11-06,165.45
22,2019-11-05,165.28
23,2019-11-04,165.01
24,2019-11-01,165.73
25,2019-10-31,165.75
26,2019-10-30,165.36
27,2019-10-29,165.37
28,2019-10-28,165.69
29,2019-10-25,166.16
30,2019-10-24,165.94
31,2019-10-23,165.81
32,2019-10-22,165.73
33,2019-10-21,165.84
34,2019-10-18,166.71
35,2019-10-17,166.76
36,2019-10-16,167.39
37,2019-10-15,167.47
38,2019-10-14,167.55
39,2019-10-11,167.16
40,2019-10-10,167.78
41,2019-10-08,167.3
42,2019-10-07,167.9
43,2019-10-04,168.03
44,2019-10-02,168.65
45,2019-10-01,168.07
46,2019-09-30,167.86
47,2019-09-27,168.51
48,2019-09-26,168.42
49,2019-09-25,168.46
50,2019-09-24,168.21
51,2019-09-23,168.18
52,2019-09-20,167.78
53,2019-09-19,168.46
54,2019-09-18,168.22
55,2019-09-17,167.89
56,2019-09-16,167.65
57,2019-09-11,167.98
58,2019-09-10,167.77
59,2019-09-09,167.52
60,2019-09-06,167.94
61,2019-09-05,168.03
62,2019-09-04,168.76
63,2019-09-03,169.31
64,2019-09-02,168.97
65,2019-08-30,169.2
66,2019-08-29,169.59
67,2019-08-28,169.44
68,2019-08-27,169.4
69,2019-08-26,169.78
70,2019-08-23,170.73
71,2019-08-22,170.65
72,2019-08-21,170.2
73,2019-08-20,170.95
74,2019-08-19,171.55
75,2019-08-16,171.82
76,2019-08-14,172.67
77,2019-08-13,172.35
78,2019-08-12,171.68
79,2019-08-09,171.08
80,2019-08-08,170.97
81,2019-08-07,171.62
82,2019-08-06,172.01
83,2019-08-05,171.52
84,2019-08-02,172.36
85,2019-08-01,172.03
86,2019-07-31,171.7
87,2019-07-30,171.52
88,2019-07-29,171.78
89,2019-07-26,172.18
90,2019-07-25,171.86
91,2019-07-24,171.37
92,2019-07-23,171.32
93,2019-07-22,171.18
94,2019-07-19,170.88
95,2019-07-18,171.18
96,2019-07-17,171.66
97,2019-07-16,171.37
98,2019-07-15,171.65
99,2019-07-12,171.28
100,2019-07-11,170.87
101,2019-07-10,171.47
102,2019-07-09,171.63
103,2019-07-08,171.37
104,2019-07-05,170.27
105,2019-07-04,169.99
106,2019-07-03,169.88
107,2019-07-02,169.69
108,2019-07-01,169.88
109,2019-06-28,168.05
110,2019-06-27,168.15
111,2019-06-26,168.21
112,2019-06-25,168.0
113,2019-06-24,168.29
114,2019-06-21,169.27
115,2019-06-20,169.28
116,2019-06-19,170.32
117,2019-06-18,170.98
118,2019-06-17,171.27
119,2019-06-14,171.02
120,2019-06-13,170.64
121,2019-06-12,170.7
122,2019-06-11,170.53
123,2019-06-10,170.64
124,2019-06-07,170.59
125,2019-06-05,170.21
126,2019-06-04,170.85
127,2019-06-03,170.75
128,2019-05-31,171.58
129,2019-05-30,172.02
130,2019-05-29,172.48
131,2019-05-28,171.7
132,2019-05-27,171.44
133,2019-05-24,171.75
134,2019-05-23,171.67
135,2019-05-22,171.8
136,2019-05-21,172.27
137,2019-05-20,172.06
138,2019-05-17,172.1
139,2019-05-16,172.31
140,2019-05-15,172.16
141,2019-05-14,171.93
142,2019-05-13,172.03
143,2019-05-10,172.21
144,2019-05-09,172.7
145,2019-05-08,172.34
146,2019-05-07,172.32
147,2019-05-03,173.41
148,2019-05-02,172.79
149,2019-04-30,173.15
150,2019-04-29,172.22
151,2019-04-26,172.16
152,2019-04-25,172.21
153,2019-04-24,171.19
154,2019-04-23,169.99
155,2019-04-22,170.08
156,2019-04-19,169.46
157,2019-04-18,169.79
158,2019-04-17,169.55
159,2019-04-16,169.34
160,2019-04-15,168.95
161,2019-04-12,169.33
162,2019-04-11,169.65
163,2019-04-10,169.3
164,2019-04-09,169.78
165,2019-04-08,170.33
166,2019-04-05,169.5
167,2019-04-04,169.26
168,2019-04-03,168.99
169,2019-04-02,169.07
170,2019-04-01,168.92
171,2019-03-29,169.13
172,2019-03-28,168.76
173,2019-03-27,168.86
174,2019-03-26,168.79
175,2019-03-25,168.78
176,2019-03-22,168.78
177,2019-03-21,168.64
178,2019-03-20,168.79
179,2019-03-19,168.29
180,2019-03-18,168.73
181,2019-03-15,169.16
182,2019-03-14,168.72
183,2019-03-13,168.67
184,2019-03-12,168.33
185,2019-03-11,168.53
186,2019-03-08,168.9
187,2019-03-07,168.27
188,2019-03-06,168.11
189,2019-03-05,167.94
190,2019-03-04,168.19
191,2019-02-28,168.13
192,2019-02-27,167.51
193,2019-02-26,167.11
194,2019-02-25,167.61
195,2019-02-22,167.43
196,2019-02-21,167.59
197,2019-02-20,167.12
198,2019-02-19,166.55
199,2019-02-18,166.27
200,2019-02-15,166.6
201,2019-02-14,166.16
202,2019-02-13,165.84
203,2019-02-12,166.04
204,2019-02-11,165.54
205,2019-02-08,165.82
206,2019-02-07,166.03
207,2019-02-01,165.93
208,2019-01-31,165.79
209,2019-01-30,166.19
210,2019-01-29,165.6
211,2019-01-28,165.65
212,2019-01-25,165.65
213,2019-01-24,166.13
214,2019-01-23,166.07
215,2019-01-22,166.11
216,2019-01-21,166.1
217,2019-01-18,165.38
218,2019-01-17,165.76
219,2019-01-16,165.86
220,2019-01-15,166.05
221,2019-01-14,165.99
222,2019-01-11,165.05
223,2019-01-10,164.94
224,2019-01-09,164.18
225,2019-01-08,164.16
226,2019-01-07,163.45
227,2019-01-04,163.43
228,2019-01-03,163.7
229,2019-01-02,163.34
230,2018-12-31,162.35
231,2018-12-28,162.31
232,2018-12-27,163.01
233,2018-12-26,163.36
234,2018-12-24,163.02
235,2018-12-21,162.68
236,2018-12-20,162.97
237,2018-12-19,163.34
238,2018-12-18,163.92
239,2018-12-17,164.03
240,2018-12-14,164.33
241,2018-12-13,163.55
242,2018-12-12,163.96
243,2018-12-11,163.87
244,2018-12-10,163.17
245,2018-12-07,163.0
246,2018-12-06,162.62
247,2018-12-05,162.38
248,2018-12-04,162.06
249,2018-12-03,161.38
250,2018-11-30,161.62
251,2018-11-29,161.57
252,2018-11-28,162.34
253,2018-11-27,162.74
254,2018-11-26,162.78
255,2018-11-23,163.15
256,2018-11-22,163.21
257,2018-11-21,163.13
258,2018-11-20,162.61
259,2018-11-19,162.53
260,2018-11-16,163.12
261,2018-11-15,163.11
262,2018-11-14,163.09
263,2018-11-13,163.07
264,2018-11-12,163.45
265,2018-11-09,162.57
266,2018-11-08,161.27
267,2018-11-07,162.06
268,2018-11-06,162.62
269,2018-11-05,162.42
270,2018-11-02,162.23
271,2018-11-01,163.17
272,2018-10-31,163.48
273,2018-10-30,163.43
274,2018-10-29,163.98
275,2018-10-26,164.04
276,2018-10-25,163.75
277,2018-10-24,163.22
278,2018-10-23,163.76
279,2018-10-22,162.93
280,2018-10-19,163.39
281,2018-10-18,163.53
282,2018-10-17,162.78
283,2018-10-16,162.77
284,2018-10-15,163.86
285,2018-10-12,163.92
286,2018-10-11,165.33
287,2018-10-10,163.95
288,2018-10-08,164.16
289,2018-10-05,164.04
290,2018-10-04,163.76
291,2018-10-02,162.65
292,2018-10-01,161.49
293,2018-09-28,161.6
294,2018-09-27,161.61
295,2018-09-21,163.17
296,2018-09-20,163.67
297,2018-09-19,163.61
298,2018-09-18,163.59
299,2018-09-17,164.14
300,2018-09-14,163.31
301,2018-09-13,163.96
302,2018-09-12,164.09
303,2018-09-11,163.91
304,2018-09-10,164.33
305,2018-09-07,164.0
306,2018-09-06,164.05
307,2018-09-05,163.95
308,2018-09-04,163.11
309,2018-09-03,162.75
310,2018-08-31,163.08
311,2018-08-30,162.3
312,2018-08-29,163.04
313,2018-08-28,163.0
314,2018-08-27,163.61
315,2018-08-24,163.56
316,2018-08-23,163.15
317,2018-08-22,163.58
318,2018-08-21,163.45
319,2018-08-20,163.82
320,2018-08-17,163.99
321,2018-08-16,164.23
322,2018-08-14,164.0
323,2018-08-13,164.92
324,2018-08-10,164.57
325,2018-08-09,164.09
326,2018-08-08,163.78
327,2018-08-07,164.17
328,2018-08-06,164.05
329,2018-08-03,164.69
330,2018-08-02,164.6
331,2018-08-01,164.43
332,2018-07-31,163.56
333,2018-07-30,163.63
334,2018-07-27,163.55
335,2018-07-26,165.15
336,2018-07-25,166.2
337,2018-07-24,166.23
338,2018-07-23,166.79
339,2018-07-20,167.28
340,2018-07-19,167.27
341,2018-07-18,167.92
342,2018-07-17,168.03
343,2018-07-16,168.6
344,2018-07-13,168.81
345,2018-07-12,168.51
346,2018-07-11,167.67
347,2018-07-10,168.18
348,2018-07-09,168.16
349,2018-07-06,167.79
350,2018-07-05,168.52
351,2018-07-04,168.24
352,2018-07-03,167.63
353,2018-07-02,167.63
354,2018-06-29,168.23
355,2018-06-28,169.59
356,2018-06-27,169.64
357,2018-06-26,169.74
358,2018-06-25,170.43
359,2018-06-22,171.0
360,2018-06-21,171.25
361,2018-06-20,170.89
362,2018-06-19,171.91
363,2018-06-18,171.04
364,2018-06-15,171.02
365,2018-06-14,169.29
366,2018-06-12,168.51
367,2018-06-11,168.15
368,2018-06-08,168.21
369,2018-06-07,167.58
370,2018-06-05,167.29
371,2018-06-04,167.18
372,2018-06-01,167.65
373,2018-05-31,168.21
374,2018-05-30,168.48
375,2018-05-29,168.28
376,2018-05-28,168.04
377,2018-05-25,169.04
378,2018-05-24,169.13
379,2018-05-23,169.55
380,2018-05-21,170.38
381,2018-05-18,169.89
382,2018-05-17,170.08
383,2018-05-16,169.9
384,2018-05-15,169.32
385,2018-05-14,169.0
386,2018-05-11,168.76
387,2018-05-10,169.2
388,2018-05-09,169.63
389,2018-05-08,169.49
390,2018-05-04,169.28
391,2018-05-03,169.27
392,2018-05-02,169.35
393,2018-04-30,169.28
394,2018-04-27,169.37
395,2018-04-26,170.71
396,2018-04-25,171.05
397,2018-04-24,170.79
398,2018-04-23,170.91
399,2018-04-20,170.34
400,2018-04-19,169.42
401,2018-04-18,169.9
402,2018-04-17,170.31
403,2018-04-16,171.23
404,2018-04-13,170.34
405,2018-04-12,170.59
406,2018-04-11,170.29
407,2018-04-10,169.82
408,2018-04-09,169.52
409,2018-04-06,169.31
410,2018-04-05,168.42
411,2018-04-04,168.67
412,2018-04-03,168.33
413,2018-04-02,168.37
414,2018-03-30,169.65
415,2018-03-29,169.93
416,2018-03-28,170.28
417,2018-03-27,171.3
418,2018-03-26,172.2
419,2018-03-23,170.98
420,2018-03-22,170.44
421,2018-03-21,169.49
422,2018-03-20,169.32
423,2018-03-19,169.71
424,2018-03-16,168.92
425,2018-03-15,168.84
426,2018-03-14,168.72
427,2018-03-13,168.52
428,2018-03-12,168.67
429,2018-03-09,169.08
430,2018-03-08,169.21
431,2018-03-07,169.3
432,2018-03-06,169.46
433,2018-03-05,170.6
434,2018-03-02,170.61
435,2018-02-28,171.15
436,2018-02-27,170.04
437,2018-02-26,170.06
438,2018-02-23,170.32
439,2018-02-22,170.87
440,2018-02-21,169.78
441,2018-02-20,169.46
442,2018-02-19,169.45
443,2018-02-14,170.42
444,2018-02-13,171.17
445,2018-02-12,171.26
446,2018-02-09,172.52
447,2018-02-08,171.51
448,2018-02-07,172.78
449,2018-02-06,172.91
450,2018-02-05,173.32
451,2018-02-02,172.69
452,2018-02-01,170.2
453,2018-01-31,169.84
454,2018-01-30,169.37
455,2018-01-29,169.08
456,2018-01-26,168.55
457,2018-01-25,167.95
458,2018-01-24,167.6
459,2018-01-23,167.97
460,2018-01-22,167.22
461,2018-01-19,166.92
462,2018-01-18,166.78
463,2018-01-17,166.32
464,2018-01-16,165.42
465,2018-01-15,165.52
466,2018-01-12,164.73
467,2018-01-11,164.6
468,2018-01-10,164.13
469,2018-01-09,163.95
470,2018-01-08,164.46
471,2018-01-05,164.25
472,2018-01-04,163.92
473,2018-01-03,164.27
474,2018-01-02,163.82
475,2017-12-29,164.01
476,2017-12-28,163.85
477,2017-12-27,163.96
478,2017-12-26,164.4
479,2017-12-22,164.43
480,2017-12-21,164.66
481,2017-12-20,164.69
482,2017-12-19,164.3
483,2017-12-18,164.56
484,2017-12-15,165.02
485,2017-12-14,164.68
486,2017-12-13,164.92
487,2017-12-12,164.73
488,2017-12-11,164.95
489,2017-12-08,165.23
490,2017-12-07,165.27
491,2017-12-06,165.28
492,2017-12-05,164.4
493,2017-12-04,164.4
494,2017-12-01,164.48
495,2017-11-30,164.41
496,2017-11-29,163.29
497,2017-11-28,163.95
498,2017-11-27,165.06
499,2017-11-24,164.72
500,2017-11-23,164.99
501,2017-11-22,164.92
502,2017-11-21,164.65
503,2017-11-20,165.56
504,2017-11-17,165.58
505,2017-11-16,165.55
506,2017-11-15,167.23
507,2017-11-14,168.27
508,2017-11-13,168.52
509,2017-11-10,168.23
510,2017-11-09,168.34
511,2017-11-08,168.16
512,2017-11-07,167.77
513,2017-11-06,167.92
514,2017-11-03,168.45
515,2017-11-02,168.47
516,2017-11-01,168.65
517,2017-10-31,168.81
518,2017-10-30,169.23
519,2017-10-27,169.93
520,2017-10-26,169.73
521,2017-10-25,169.69
522,2017-10-24,170.28
523,2017-10-23,170.28
524,2017-10-20,171.03
525,2017-10-19,171.22
526,2017-10-18,170.89
527,2017-10-17,171.18
528,2017-10-16,171.64
529,2017-10-13,171.54
530,2017-10-12,172.27
531,2017-10-11,172.34
532,2017-10-10,172.71
533,2017-09-29,172.64
534,2017-09-28,172.37
535,2017-09-27,172.16
536,2017-09-26,171.8
537,2017-09-25,171.45
538,2017-09-22,172.51
539,2017-09-21,172.17
540,2017-09-20,171.89
541,2017-09-19,171.79
542,2017-09-18,171.69
543,2017-09-15,173.0
544,2017-09-14,173.05
545,2017-09-13,172.72
546,2017-09-12,172.6
547,2017-09-11,173.62
548,2017-09-08,174.51
549,2017-09-07,173.86
550,2017-09-06,173.43
551,2017-09-05,172.63
552,2017-09-04,173.27
553,2017-09-01,170.73
554,2017-08-31,170.62
555,2017-08-30,170.64
556,2017-08-29,170.54
557,2017-08-28,169.24
558,2017-08-25,169.34
559,2017-08-24,169.3
560,2017-08-23,169.86
561,2017-08-22,170.16
562,2017-08-21,170.7
563,2017-08-18,170.92
564,2017-08-17,170.39
565,2017-08-16,170.16
566,2017-08-14,170.68
567,2017-08-11,171.52
568,2017-08-10,171.12
569,2017-08-09,170.2
570,2017-08-08,167.92
571,2017-08-07,167.87
572,2017-08-04,167.3
573,2017-08-03,167.75
574,2017-08-02,167.05
575,2017-08-01,167.0
576,2017-07-31,166.38
577,2017-07-28,166.6
578,2017-07-27,165.51
579,2017-07-26,165.8
580,2017-07-25,165.51
581,2017-07-24,165.23
582,2017-07-21,165.54
583,2017-07-20,166.25
584,2017-07-19,166.25
585,2017-07-18,166.67
586,2017-07-17,166.83
587,2017-07-14,167.43
588,2017-07-13,167.79
589,2017-07-12,168.43
590,2017-07-11,169.23
591,2017-07-10,169.03
592,2017-07-07,169.68
593,2017-07-06,170.18
594,2017-07-05,169.7
595,2017-07-04,169.09
596,2017-07-03,169.18
597,2017-06-30,168.85
598,2017-06-29,168.31
599,2017-06-28,168.06
600,2017-06-27,166.94
601,2017-06-26,165.55
602,2017-06-23,166.49
603,2017-06-22,167.26
604,2017-06-21,167.26
605,2017-06-20,167.03
606,2017-06-19,166.42
607,2017-06-16,166.43
608,2017-06-15,165.89
609,2017-06-14,165.64
610,2017-06-13,166.2
611,2017-06-12,166.63
612,2017-06-09,165.63
613,2017-06-08,165.64
614,2017-06-07,165.93
615,2017-06-05,165.06
616,2017-06-02,165.64
617,2017-06-01,166.19
618,2017-05-31,165.08
619,2017-05-30,164.83
620,2017-05-29,164.49
621,2017-05-26,164.0
622,2017-05-25,163.53
623,2017-05-24,163.26
624,2017-05-23,163.31
625,2017-05-22,162.5
626,2017-05-19,163.24
627,2017-05-18,164.41
628,2017-05-17,162.82
629,2017-05-16,162.12
630,2017-05-15,162.92
631,2017-05-12,163.6
632,2017-05-11,163.67
633,2017-05-10,164.4
634,2017-05-08,164.07
635,2017-05-04,164.89
636,2017-05-02,164.08
637,2017-04-28,165.29
638,2017-04-27,164.34
639,2017-04-26,164.04
640,2017-04-25,164.14
641,2017-04-24,164.07
642,2017-04-21,164.94
643,2017-04-20,165.37
644,2017-04-19,165.82
645,2017-04-18,165.99
646,2017-04-17,165.38
647,2017-04-14,165.89
648,2017-04-13,164.34
649,2017-04-12,165.18
650,2017-04-11,165.93
651,2017-04-10,165.53
652,2017-04-07,164.77
653,2017-04-06,164.18
654,2017-04-05,163.82
655,2017-04-04,163.46
656,2017-04-03,162.67
657,2017-03-31,162.62
658,2017-03-30,162.57
659,2017-03-29,162.05
660,2017-03-28,162.19
661,2017-03-27,161.89
662,2017-03-24,163.28
663,2017-03-23,163.24
664,2017-03-22,163.24
665,2017-03-21,162.86
666,2017-03-20,162.16
667,2017-03-17,164.19
668,2017-03-16,164.56
669,2017-03-15,166.38
670,2017-03-14,166.64
671,2017-03-13,166.46
672,2017-03-10,167.3
673,2017-03-09,167.98
674,2017-03-08,166.65
675,2017-03-07,166.64
676,2017-03-06,167.55
677,2017-03-03,167.66
678,2017-03-02,166.37
679,2017-02-28,164.83
680,2017-02-27,165.34
681,2017-02-24,165.06
682,2017-02-23,165.72
683,2017-02-22,166.74
684,2017-02-21,167.04
685,2017-02-20,167.31
686,2017-02-17,167.97
687,2017-02-16,166.7
688,2017-02-15,166.43
689,2017-02-14,166.15
690,2017-02-13,167.38
691,2017-02-10,167.4
692,2017-02-09,167.0
693,2017-02-08,167.29
694,2017-02-07,167.9
695,2017-02-06,167.16
696,2017-02-03,168.37
697,2017-02-02,167.83
698,2017-02-01,169.54
699,2017-01-31,169.84
700,2017-01-26,170.56
701,2017-01-25,170.8
702,2017-01-24,171.23
703,2017-01-23,171.31
704,2017-01-20,171.56
705,2017-01-19,172.23
706,2017-01-18,171.98
707,2017-01-17,172.16
708,2017-01-16,172.62
709,2017-01-13,171.8
710,2017-01-12,172.36
711,2017-01-11,173.53
712,2017-01-10,174.02
713,2017-01-09,175.16
714,2017-01-06,175.06
715,2017-01-05,174.13
716,2017-01-04,174.29
717,2017-01-03,173.21
718,2017-01-02,173.44
719,2016-12-30,172.82
720,2016-12-29,173.51
721,2016-12-28,173.9
722,2016-12-27,173.51
723,2016-12-26,172.81
724,2016-12-23,173.32
725,2016-12-22,173.4
726,2016-12-21,172.58
727,2016-12-20,172.06
728,2016-12-19,171.23
729,2016-12-16,170.74
730,2016-12-15,170.81
731,2016-12-14,169.08
732,2016-12-13,168.46
733,2016-12-12,168.59
734,2016-12-09,169.05
735,2016-12-08,168.35
736,2016-12-07,168.48
737,2016-12-06,170.27
738,2016-12-05,170.63
739,2016-12-02,170.58
740,2016-12-01,169.7
741,2016-11-30,169.92
742,2016-11-29,169.52
743,2016-11-28,169.43
744,2016-11-25,169.45
745,2016-11-24,169.98
746,2016-11-23,169.57
747,2016-11-22,170.25
748,2016-11-21,170.82
749,2016-11-18,170.89
750,2016-11-17,170.77
751,2016-11-16,170.51
752,2016-11-15,170.15
753,2016-11-14,171.33
754,2016-11-11,171.27
755,2016-11-10,169.77
756,2016-11-09,169.59
757,2016-11-08,167.28
758,2016-11-07,168.59
759,2016-11-04,169.2
760,2016-11-03,168.74
761,2016-11-02,169.07
762,2016-11-01,168.48
763,2016-10-31,168.76
764,2016-10-28,168.65
765,2016-10-27,168.52
766,2016-10-26,167.42
767,2016-10-25,167.13
768,2016-10-24,167.06
769,2016-10-21,168.48
770,2016-10-20,167.39
771,2016-10-19,166.58
772,2016-10-18,167.32
773,2016-10-17,168.99
774,2016-10-14,168.36
775,2016-10-13,168.42
776,2016-10-12,167.69
777,2016-10-11,167.06
778,2016-10-10,165.53
779,2016-10-07,166.35
780,2016-10-06,166.63
781,2016-10-05,166.44
782,2016-10-04,166.02
783,2016-09-30,165.34
784,2016-09-29,164.77
785,2016-09-28,164.27
786,2016-09-27,164.56
787,2016-09-26,166.0
788,2016-09-23,165.26
789,2016-09-22,164.94
790,2016-09-21,167.1
791,2016-09-20,167.53
792,2016-09-19,168.13
793,2016-09-13,168.35
794,2016-09-12,166.98
795,2016-09-09,165.23
796,2016-09-08,163.5
797,2016-09-07,163.52
798,2016-09-06,165.4
799,2016-09-05,165.38
800,2016-09-02,166.92
801,2016-09-01,167.71
802,2016-08-31,167.05
803,2016-08-30,167.08
804,2016-08-29,167.78
805,2016-08-26,166.9
806,2016-08-25,167.44
807,2016-08-24,168.3
808,2016-08-23,167.98
809,2016-08-22,168.59
810,2016-08-19,168.21
811,2016-08-18,167.31
812,2016-08-17,167.47
813,2016-08-16,164.96
814,2016-08-12,166.31
815,2016-08-11,165.65
816,2016-08-10,164.94
817,2016-08-09,165.72
818,2016-08-08,166.18
819,2016-08-05,167.03
820,2016-08-04,167.68
821,2016-08-03,168.48
822,2016-08-02,166.85
823,2016-08-01,166.73
824,2016-07-29,167.86
825,2016-07-28,169.25
826,2016-07-27,169.94
827,2016-07-26,170.43
828,2016-07-25,170.2
829,2016-07-22,170.38
830,2016-07-21,170.67
831,2016-07-20,170.89
832,2016-07-19,170.34
833,2016-07-18,169.54
834,2016-07-15,169.53
835,2016-07-14,169.75
836,2016-07-13,171.26
837,2016-07-12,171.4
838,2016-07-11,171.41
839,2016-07-08,172.66
840,2016-07-07,172.55
841,2016-07-06,173.81
842,2016-07-05,172.95
843,2016-07-04,171.93
844,2016-07-01,172.17
845,2016-06-30,172.63
846,2016-06-29,173.9
847,2016-06-28,175.03
848,2016-06-27,177.18
849,2016-06-24,176.67
850,2016-06-23,174.08
851,2016-06-22,175.05
852,2016-06-21,174.96
853,2016-06-20,175.83
854,2016-06-17,177.81
855,2016-06-16,178.44
856,2016-06-15,177.8
857,2016-06-14,178.59
858,2016-06-13,177.91
859,2016-06-10,176.88
860,2016-06-09,176.17
861,2016-06-08,175.41
862,2016-06-07,176.02
863,2016-06-03,180.0
864,2016-06-02,180.42
865,2016-06-01,180.98
866,2016-05-31,180.71
867,2016-05-30,180.85
868,2016-05-27,179.74
869,2016-05-26,180.2
870,2016-05-25,180.25
871,2016-05-24,181.72
872,2016-05-23,180.52
873,2016-05-20,181.64
874,2016-05-19,181.6
875,2016-05-18,180.64
876,2016-05-17,179.71
877,2016-05-16,179.75
878,2016-05-13,178.99
879,2016-05-12,178.4
880,2016-05-11,178.96
881,2016-05-10,178.99
882,2016-05-09,179.28
883,2016-05-04,177.5
884,2016-05-03,175.84
885,2016-05-02,175.56
886,2016-04-29,175.7
887,2016-04-28,175.5
888,2016-04-27,176.72
889,2016-04-26,176.66
890,2016-04-25,176.38
891,2016-04-22,176.04
892,2016-04-21,175.11
893,2016-04-20,174.9
894,2016-04-19,174.98
895,2016-04-18,176.9
896,2016-04-15,176.92
897,2016-04-14,177.66
898,2016-04-12,176.62
899,2016-04-11,176.97
900,2016-04-08,177.81
901,2016-04-07,177.96
902,2016-04-06,178.67
903,2016-04-05,179.0
904,2016-04-04,177.57
905,2016-04-01,178.0
906,2016-03-31,176.24
907,2016-03-30,176.99
908,2016-03-29,178.89
909,2016-03-28,178.79
910,2016-03-25,179.33
911,2016-03-24,179.02
912,2016-03-23,178.65
913,2016-03-22,178.46
914,2016-03-21,178.96
915,2016-03-18,179.59
916,2016-03-17,180.42
917,2016-03-16,183.01
918,2016-03-15,182.99
919,2016-03-14,182.97
920,2016-03-11,183.78
921,2016-03-10,184.32
922,2016-03-09,186.39
923,2016-03-08,185.67
924,2016-03-07,184.88
925,2016-03-04,185.22
926,2016-03-03,185.7
927,2016-03-02,187.36
928,2016-02-29,188.82
929,2016-02-26,189.09
930,2016-02-25,189.78
931,2016-02-24,188.87
932,2016-02-23,188.62
933,2016-02-22,188.74
934,2016-02-19,188.96
935,2016-02-18,188.5
936,2016-02-17,187.96
937,2016-02-16,186.49
938,2016-02-15,186.02
939,2016-02-12,184.87
940,2016-02-11,184.12
941,2016-02-05,182.05
942,2016-02-04,181.2
943,2016-02-03,183.34
944,2016-02-02,182.64
945,2016-02-01,181.97
946,2016-01-29,182.06
947,2016-01-28,182.41
948,2016-01-27,181.97
949,2016-01-26,182.27
950,2016-01-25,181.12
951,2016-01-22,181.5
952,2016-01-21,183.47
953,2016-01-20,184.29
954,2016-01-19,182.84
955,2016-01-18,183.66
956,2016-01-15,183.61
957,2016-01-14,183.59
958,2016-01-13,183.15
959,2016-01-12,184.07
960,2016-01-11,182.33
961,2016-01-08,179.41
962,2016-01-07,179.51
963,2016-01-06,178.65
964,2016-01-05,179.0
965,2016-01-04,179.6
966,2015-12-31,179.11
967,2015-12-30,178.1
968,2015-12-29,177.71
969,2015-12-28,178.02
970,2015-12-24,179.02
971,2015-12-23,179.87
972,2015-12-22,179.17
973,2015-12-21,179.72
974,2015-12-18,180.44
975,2015-12-17,180.17
976,2015-12-16,180.15
977,2015-12-15,180.64
978,2015-12-14,181.08
979,2015-12-11,180.75
980,2015-12-10,181.0
981,2015-12-09,181.92
982,2015-12-08,181.55
983,2015-12-07,180.55
984,2015-12-04,180.16
985,2015-12-03,180.7
986,2015-12-02,180.71
987,2015-12-01,179.67
988,2015-11-30,180.07
989,2015-11-27,179.2
990,2015-11-26,178.78
991,2015-11-25,178.18
992,2015-11-24,179.54
993,2015-11-23,180.32
994,2015-11-20,180.32
995,2015-11-19,181.53
996,2015-11-18,182.49
997,2015-11-17,183.19
998,2015-11-16,183.15
999,2015-11-13,181.84
1000,2015-11-12,181.27
1001,2015-11-11,180.9
1002,2015-11-10,181.3
1003,2015-11-09,181.39
1004,2015-11-06,179.23
1005,2015-11-05,178.76
1006,2015-11-04,178.53
1007,2015-11-03,178.63
1008,2015-11-02,179.73
1009,2015-10-30,179.89
1010,2015-10-29,179.92
1011,2015-10-28,176.72
1012,2015-10-27,177.47
1013,2015-10-26,177.19
1014,2015-10-23,176.53
1015,2015-10-22,178.08
1016,2015-10-21,178.64
1017,2015-10-20,177.76
1018,2015-10-19,176.32
1019,2015-10-16,178.06
1020,2015-10-15,177.59
1021,2015-10-14,180.36
1022,2015-10-13,181.25
1023,2015-10-12,180.96
1024,2015-10-08,182.82
1025,2015-10-07,182.52
1026,2015-10-06,183.6
1027,2015-10-05,183.64
1028,2015-10-02,185.5
1029,2015-10-01,184.92
1030,2015-09-30,186.15
1031,2015-09-25,186.54
1032,2015-09-24,185.78
1033,2015-09-23,185.02
1034,2015-09-22,184.6
1035,2015-09-21,183.8
1036,2015-09-18,181.76
1037,2015-09-17,182.25
1038,2015-09-16,183.44
1039,2015-09-15,184.63
1040,2015-09-14,184.68
1041,2015-09-11,185.05
1042,2015-09-10,184.88
1043,2015-09-09,184.5
1044,2015-09-08,185.22
1045,2015-09-07,185.85
1046,2015-09-04,184.75
1047,2015-09-03,184.53
1048,2015-09-02,183.57
1049,2015-09-01,183.39
1050,2015-08-31,183.58
1051,2015-08-28,182.26
1052,2015-08-27,182.1
1053,2015-08-26,183.0
1054,2015-08-25,182.99
1055,2015-08-24,185.84
1056,2015-08-21,185.21
1057,2015-08-20,184.56
1058,2015-08-19,183.58
1059,2015-08-18,183.45
1060,2015-08-17,183.73
1061,2015-08-13,182.16
1062,2015-08-12,180.27
1063,2015-08-11,185.06
1064,2015-08-10,187.17
1065,2015-08-07,187.63
1066,2015-08-06,187.82
1067,2015-08-05,188.25
1068,2015-08-04,187.23
1069,2015-08-03,187.72
