,Date,USDKRW
0,2019-12-05,1191.4
1,2019-12-04,1193.0
2,2019-12-03,1190.0
3,2019-12-02,1185.0
4,2019-11-29,1180.0
5,2019-11-28,1179.0
6,2019-11-27,1177.5
7,2019-11-26,1177.5
8,2019-11-25,1176.5
9,2019-11-22,1178.0
10,2019-11-21,1175.5
11,2019-11-20,1170.5
12,2019-11-19,1166.5
13,2019-11-18,1165.5
14,2019-11-15,1167.0
15,2019-11-14,1170.5
16,2019-11-13,1169.5
17,2019-11-12,1163.5
18,2019-11-11,1165.5
19,2019-11-08,1157.5
20,2019-11-07,1156.0
21,2019-11-06,1158.5
22,2019-11-05,1156.0
23,2019-11-04,1160.5
24,2019-11-01,1167.0
25,2019-10-31,1168.5
26,2019-10-30,1166.5
27,2019-10-29,1168.0
28,2019-10-28,1170.5
29,2019-10-25,1174.5
30,2019-10-24,1173.5
31,2019-10-23,1173.0
32,2019-10-22,1173.0
33,2019-10-21,1172.0
34,2019-10-18,1181.0
35,2019-10-17,1180.0
36,2019-10-16,1189.5
37,2019-10-15,1186.4
38,2019-10-14,1185.5
39,2019-10-11,1186.0
40,2019-10-10,1195.0
41,2019-10-08,1196.5
42,2019-10-07,1198.0
43,2019-10-04,1197.0
44,2019-10-02,1207.0
45,2019-10-01,1201.5
46,2019-09-30,1199.0
47,2019-09-27,1200.0
48,2019-09-26,1200.5
49,2019-09-25,1200.5
50,2019-09-24,1195.0
51,2019-09-23,1197.5
52,2019-09-20,1188.5
53,2019-09-19,1195.0
54,2019-09-18,1192.0
55,2019-09-17,1191.0
56,2019-09-16,1184.0
57,2019-09-11,1194.5
58,2019-09-10,1192.0
59,2019-09-09,1193.0
60,2019-09-06,1194.5
61,2019-09-05,1200.0
62,2019-09-04,1207.0
63,2019-09-03,1216.0
64,2019-09-02,1212.5
65,2019-08-30,1209.5
66,2019-08-29,1213.0
67,2019-08-28,1214.5
68,2019-08-27,1214.0
69,2019-08-26,1214.5
70,2019-08-23,1211.0
71,2019-08-22,1210.0
72,2019-08-21,1203.5
73,2019-08-20,1209.0
74,2019-08-19,1210.5
75,2019-08-16,1211.0
76,2019-08-14,1215.0
77,2019-08-13,1223.0
78,2019-08-12,1219.0
79,2019-08-09,1212.0
80,2019-08-08,1209.0
81,2019-08-07,1215.5
82,2019-08-06,1216.0
83,2019-08-05,1216.0
84,2019-08-02,1200.5
85,2019-08-01,1189.0
86,2019-07-31,1183.0
87,2019-07-30,1181.0
88,2019-07-29,1184.5
89,2019-07-26,1184.5
90,2019-07-25,1181.5
91,2019-07-24,1178.5
92,2019-07-23,1179.0
93,2019-07-22,1177.5
94,2019-07-19,1175.5
95,2019-07-18,1178.5
96,2019-07-17,1181.0
97,2019-07-16,1178.5
98,2019-07-15,1180.0
99,2019-07-12,1179.0
100,2019-07-11,1174.0
101,2019-07-10,1181.5
102,2019-07-09,1183.0
103,2019-07-08,1180.5
104,2019-07-05,1171.5
105,2019-07-04,1169.0
106,2019-07-03,1170.5
107,2019-07-02,1167.5
108,2019-07-01,1163.0
109,2019-06-28,1155.5
110,2019-06-27,1156.5
111,2019-06-26,1156.5
112,2019-06-25,1156.0
113,2019-06-24,1157.5
114,2019-06-21,1163.5
115,2019-06-20,1161.5
116,2019-06-19,1176.5
117,2019-06-18,1186.0
118,2019-06-17,1187.5
119,2019-06-14,1185.5
120,2019-06-13,1183.0
121,2019-06-12,1183.0
122,2019-06-11,1181.5
123,2019-06-10,1186.5
124,2019-06-07,1185.5
125,2019-06-05,1178.0
126,2019-06-04,1183.5
127,2019-06-03,1182.5
128,2019-05-31,1191.5
129,2019-05-30,1191.5
130,2019-05-29,1194.5
131,2019-05-28,1189.5
132,2019-05-27,1185.5
133,2019-05-24,1188.0
134,2019-05-23,1191.5
135,2019-05-22,1190.0
136,2019-05-21,1195.0
137,2019-05-20,1195.0
138,2019-05-17,1195.5
139,2019-05-16,1190.0
140,2019-05-15,1190.5
141,2019-05-14,1187.5
142,2019-05-13,1187.5
143,2019-05-10,1178.0
144,2019-05-09,1182.5
145,2019-05-08,1172.5
146,2019-05-07,1169.0
147,2019-05-03,1170.0
148,2019-05-02,1164.5
149,2019-04-30,1167.0
150,2019-04-29,1160.5
151,2019-04-26,1161.0
152,2019-04-25,1163.0
153,2019-04-24,1151.0
154,2019-04-23,1142.5
155,2019-04-22,1141.5
156,2019-04-19,1136.5
157,2019-04-18,1138.0
158,2019-04-17,1133.5
159,2019-04-16,1136.5
160,2019-04-15,1133.5
161,2019-04-12,1137.0
162,2019-04-11,1140.5
163,2019-04-10,1138.5
164,2019-04-09,1140.5
165,2019-04-08,1145.0
166,2019-04-05,1138.0
167,2019-04-04,1137.0
168,2019-04-03,1134.5
169,2019-04-02,1137.0
170,2019-04-01,1135.0
171,2019-03-29,1137.0
172,2019-03-28,1137.5
173,2019-03-27,1137.0
174,2019-03-26,1134.0
175,2019-03-25,1134.0
176,2019-03-22,1134.0
177,2019-03-21,1129.0
178,2019-03-20,1130.5
179,2019-03-19,1130.5
180,2019-03-18,1133.5
181,2019-03-15,1136.5
182,2019-03-14,1136.0
183,2019-03-13,1132.5
184,2019-03-12,1131.0
185,2019-03-11,1134.5
186,2019-03-08,1137.0
187,2019-03-07,1129.5
188,2019-03-06,1129.0
189,2019-03-05,1126.5
190,2019-03-04,1127.0
191,2019-02-28,1124.0
192,2019-02-27,1119.0
193,2019-02-26,1118.5
194,2019-02-25,1120.0
195,2019-02-22,1125.0
196,2019-02-21,1126.0
197,2019-02-20,1123.5
198,2019-02-19,1128.5
199,2019-02-18,1126.0
200,2019-02-15,1129.5
201,2019-02-14,1127.0
202,2019-02-13,1123.0
203,2019-02-12,1125.5
204,2019-02-11,1125.5
205,2019-02-08,1124.0
206,2019-02-07,1126.0
207,2019-02-01,1119.0
208,2019-01-31,1113.0
209,2019-01-30,1118.5
210,2019-01-29,1119.0
211,2019-01-28,1119.0
212,2019-01-25,1121.0
213,2019-01-24,1130.0
214,2019-01-23,1128.5
215,2019-01-22,1132.0
216,2019-01-21,1130.5
217,2019-01-18,1122.5
218,2019-01-17,1124.0
219,2019-01-16,1122.5
220,2019-01-15,1124.0
221,2019-01-14,1123.5
222,2019-01-11,1116.0
223,2019-01-10,1119.0
224,2019-01-09,1121.7
225,2019-01-08,1126.0
226,2019-01-07,1120.0
227,2019-01-04,1124.0
228,2019-01-03,1127.5
229,2019-01-02,1122.5
230,2018-12-31,1116.0
231,2018-12-28,1117.0
232,2018-12-27,1122.0
233,2018-12-26,1125.8
234,2018-12-24,1126.0
235,2018-12-21,1124.5
236,2018-12-20,1123.0
237,2018-12-19,1126.5
238,2018-12-18,1129.5
239,2018-12-17,1131.5
240,2018-12-14,1134.5
241,2018-12-13,1125.0
242,2018-12-12,1129.0
243,2018-12-11,1130.5
244,2018-12-10,1128.0
245,2018-12-07,1122.5
246,2018-12-06,1121.5
247,2018-12-05,1113.5
248,2018-12-04,1106.5
249,2018-12-03,1113.0
250,2018-11-30,1122.0
251,2018-11-29,1121.0
252,2018-11-28,1128.5
253,2018-11-27,1130.0
254,2018-11-26,1129.0
255,2018-11-23,1132.5
256,2018-11-22,1130.5
257,2018-11-21,1130.0
258,2018-11-20,1128.5
259,2018-11-19,1127.5
260,2018-11-16,1132.0
261,2018-11-15,1131.0
262,2018-11-14,1133.0
263,2018-11-13,1134.0
264,2018-11-12,1137.5
265,2018-11-09,1129.0
266,2018-11-08,1117.0
267,2018-11-07,1121.0
268,2018-11-06,1124.5
269,2018-11-05,1125.0
270,2018-11-02,1118.0
271,2018-11-01,1133.0
272,2018-10-31,1140.5
273,2018-10-30,1139.5
274,2018-10-29,1142.0
275,2018-10-26,1142.5
276,2018-10-25,1138.0
277,2018-10-24,1134.0
278,2018-10-23,1137.5
279,2018-10-22,1132.0
280,2018-10-19,1132.5
281,2018-10-18,1135.5
282,2018-10-17,1127.0
283,2018-10-16,1124.5
284,2018-10-15,1133.0
285,2018-10-12,1133.0
286,2018-10-11,1142.0
287,2018-10-10,1136.8
288,2018-10-08,1138.0
289,2018-10-05,1130.5
290,2018-10-04,1129.5
291,2018-10-02,1120.0
292,2018-10-01,1111.5
293,2018-09-28,1111.0
294,2018-09-27,1112.5
295,2018-09-21,1116.5
296,2018-09-20,1119.0
297,2018-09-19,1122.0
298,2018-09-18,1124.0
299,2018-09-17,1126.5
300,2018-09-14,1119.5
301,2018-09-13,1122.5
302,2018-09-12,1128.5
303,2018-09-11,1128.5
304,2018-09-10,1129.0
305,2018-09-07,1124.0
306,2018-09-06,1122.0
307,2018-09-05,1123.5
308,2018-09-04,1117.5
309,2018-09-03,1113.0
310,2018-08-31,1117.5
311,2018-08-30,1110.5
312,2018-08-29,1114.0
313,2018-08-28,1107.0
314,2018-08-27,1114.0
315,2018-08-24,1117.5
316,2018-08-23,1122.5
317,2018-08-22,1119.0
318,2018-08-21,1119.0
319,2018-08-20,1122.5
320,2018-08-17,1125.0
321,2018-08-16,1129.0
322,2018-08-14,1130.0
323,2018-08-13,1135.0
324,2018-08-10,1129.5
325,2018-08-09,1119.0
326,2018-08-08,1121.5
327,2018-08-07,1121.0
328,2018-08-06,1126.0
329,2018-08-03,1127.0
330,2018-08-02,1129.5
331,2018-08-01,1119.5
332,2018-07-31,1118.5
333,2018-07-30,1118.0
334,2018-07-27,1118.0
335,2018-07-26,1121.0
336,2018-07-25,1125.0
337,2018-07-24,1132.5
338,2018-07-23,1135.0
339,2018-07-20,1135.0
340,2018-07-19,1138.0
341,2018-07-18,1133.2
342,2018-07-17,1127.5
343,2018-07-16,1129.0
344,2018-07-13,1133.0
345,2018-07-12,1126.0
346,2018-07-11,1122.0
347,2018-07-10,1117.0
348,2018-07-09,1112.5
349,2018-07-06,1117.0
350,2018-07-05,1119.0
351,2018-07-04,1117.0
352,2018-07-03,1115.0
353,2018-07-02,1121.0
354,2018-06-29,1114.5
355,2018-06-28,1124.0
356,2018-06-27,1120.0
357,2018-06-26,1118.0
358,2018-06-25,1115.2
359,2018-06-22,1112.5
360,2018-06-21,1112.5
361,2018-06-20,1106.5
362,2018-06-19,1116.0
363,2018-06-18,1104.5
364,2018-06-15,1099.0
365,2018-06-14,1082.5
366,2018-06-12,1078.0
367,2018-06-11,1075.5
368,2018-06-08,1077.0
369,2018-06-07,1069.5
370,2018-06-05,1071.0
371,2018-06-04,1070.0
372,2018-06-01,1075.5
373,2018-05-31,1078.0
374,2018-05-30,1080.0
375,2018-05-29,1080.0
376,2018-05-28,1075.0
377,2018-05-25,1079.0
378,2018-05-24,1079.0
379,2018-05-23,1082.5
380,2018-05-21,1085.4
381,2018-05-18,1082.0
382,2018-05-17,1081.0
383,2018-05-16,1081.5
384,2018-05-15,1077.0
385,2018-05-14,1069.5
386,2018-05-11,1067.0
387,2018-05-10,1072.0
388,2018-05-09,1079.0
389,2018-05-08,1079.0
390,2018-05-04,1077.0
391,2018-05-03,1075.5
392,2018-05-02,1076.5
393,2018-04-30,1070.5
394,2018-04-27,1073.0
395,2018-04-26,1077.0
396,2018-04-25,1082.5
397,2018-04-24,1078.0
398,2018-04-23,1077.0
399,2018-04-20,1070.5
400,2018-04-19,1062.0
401,2018-04-18,1066.0
402,2018-04-17,1069.5
403,2018-04-16,1073.5
404,2018-04-13,1069.0
405,2018-04-12,1072.0
406,2018-04-11,1069.5
407,2018-04-10,1068.0
408,2018-04-09,1069.5
409,2018-04-06,1069.0
410,2018-04-05,1060.0
411,2018-04-04,1064.0
412,2018-04-03,1056.0
413,2018-04-02,1055.5
414,2018-03-30,1063.0
415,2018-03-29,1066.0
416,2018-03-28,1069.0
417,2018-03-27,1074.0
418,2018-03-26,1079.5
419,2018-03-23,1079.0
420,2018-03-22,1080.0
421,2018-03-21,1072.0
422,2018-03-20,1071.5
423,2018-03-19,1074.0
424,2018-03-16,1068.5
425,2018-03-15,1066.5
426,2018-03-14,1064.5
427,2018-03-13,1065.0
428,2018-03-12,1067.5
429,2018-03-09,1071.2
430,2018-03-08,1072.0
431,2018-03-07,1069.5
432,2018-03-06,1071.0
433,2018-03-05,1081.5
434,2018-03-02,1083.0
435,2018-02-28,1082.5
436,2018-02-27,1072.0
437,2018-02-26,1072.5
438,2018-02-23,1078.5
439,2018-02-22,1084.0
440,2018-02-21,1076.0
441,2018-02-20,1074.0
442,2018-02-19,1068.5
443,2018-02-14,1079.0
444,2018-02-13,1085.0
445,2018-02-12,1085.0
446,2018-02-09,1091.0
447,2018-02-08,1091.0
448,2018-02-07,1085.0
449,2018-02-06,1088.0
450,2018-02-05,1090.5
451,2018-02-02,1086.5
452,2018-02-01,1073.0
453,2018-01-31,1068.0
454,2018-01-30,1072.0
455,2018-01-29,1071.8
456,2018-01-26,1066.5
457,2018-01-25,1062.5
458,2018-01-24,1068.0
459,2018-01-23,1076.5
460,2018-01-22,1071.5
461,2018-01-19,1068.5
462,2018-01-18,1070.5
463,2018-01-17,1070.5
464,2018-01-16,1064.8
465,2018-01-15,1065.5
466,2018-01-12,1065.0
467,2018-01-11,1071.5
468,2018-01-10,1070.0
469,2018-01-09,1070.0
470,2018-01-08,1068.0
471,2018-01-05,1064.5
472,2018-01-04,1064.5
473,2018-01-03,1067.0
474,2018-01-02,1063.5
475,2017-12-29,1068.5
476,2017-12-28,1071.0
477,2017-12-27,1076.0
478,2017-12-26,1076.0
479,2017-12-22,1080.0
480,2017-12-21,1082.2
481,2017-12-20,1083.5
482,2017-12-19,1085.0
483,2017-12-18,1088.5
484,2017-12-15,1090.0
485,2017-12-14,1089.0
486,2017-12-13,1092.5
487,2017-12-12,1091.5
488,2017-12-11,1092.0
489,2017-12-08,1095.0
490,2017-12-07,1094.5
491,2017-12-06,1093.5
492,2017-12-05,1088.0
493,2017-12-04,1088.0
494,2017-12-01,1087.0
495,2017-11-30,1088.0
496,2017-11-29,1079.0
497,2017-11-28,1082.0
498,2017-11-27,1089.5
499,2017-11-24,1086.5
500,2017-11-23,1086.0
501,2017-11-22,1091.5
502,2017-11-21,1093.0
503,2017-11-20,1099.5
504,2017-11-17,1099.5
505,2017-11-16,1099.0
506,2017-11-15,1108.0
507,2017-11-14,1118.0
508,2017-11-13,1121.0
509,2017-11-10,1119.6
510,2017-11-09,1119.0
511,2017-11-08,1115.4
512,2017-11-07,1113.5
513,2017-11-06,1114.5
514,2017-11-03,1115.5
515,2017-11-02,1113.5
516,2017-11-01,1115.0
517,2017-10-31,1119.5
518,2017-10-30,1125.0
519,2017-10-27,1131.0
520,2017-10-26,1125.5
521,2017-10-25,1127.5
522,2017-10-24,1130.0
523,2017-10-23,1131.0
524,2017-10-20,1132.5
525,2017-10-19,1133.0
526,2017-10-18,1132.6
527,2017-10-17,1132.5
528,2017-10-16,1129.0
529,2017-10-13,1127.5
530,2017-10-12,1134.0
531,2017-10-11,1135.0
532,2017-10-10,1135.0
533,2017-09-29,1146.5
534,2017-09-28,1148.0
535,2017-09-27,1144.5
536,2017-09-26,1139.1
537,2017-09-25,1134.5
538,2017-09-22,1134.5
539,2017-09-21,1134.0
540,2017-09-20,1129.5
541,2017-09-19,1131.5
542,2017-09-18,1128.5
543,2017-09-15,1132.5
544,2017-09-14,1136.0
545,2017-09-13,1128.5
546,2017-09-12,1130.0
547,2017-09-11,1135.0
548,2017-09-08,1131.0
549,2017-09-07,1129.0
550,2017-09-06,1134.0
551,2017-09-05,1131.0
552,2017-09-04,1131.5
553,2017-09-01,1120.5
554,2017-08-31,1127.0
555,2017-08-30,1125.5
556,2017-08-29,1126.0
557,2017-08-28,1121.0
558,2017-08-25,1127.0
559,2017-08-24,1128.0
560,2017-08-23,1132.0
561,2017-08-22,1134.5
562,2017-08-21,1139.5
563,2017-08-18,1141.5
564,2017-08-17,1139.5
565,2017-08-16,1140.0
566,2017-08-14,1141.5
567,2017-08-11,1145.5
568,2017-08-10,1142.0
569,2017-08-09,1139.5
570,2017-08-08,1126.5
571,2017-08-07,1130.0
572,2017-08-04,1126.0
573,2017-08-03,1128.5
574,2017-08-02,1124.5
575,2017-08-01,1123.0
576,2017-07-31,1120.5
577,2017-07-28,1123.0
578,2017-07-27,1115.3
579,2017-07-26,1120.0
580,2017-07-25,1117.0
581,2017-07-24,1115.0
582,2017-07-21,1119.0
583,2017-07-20,1125.0
584,2017-07-19,1122.5
585,2017-07-18,1124.5
586,2017-07-17,1128.0
587,2017-07-14,1133.5
588,2017-07-13,1138.0
589,2017-07-12,1143.0
590,2017-07-11,1151.5
591,2017-07-10,1150.5
592,2017-07-07,1154.5
593,2017-07-06,1157.5
594,2017-07-05,1154.5
595,2017-07-04,1151.0
596,2017-07-03,1149.5
597,2017-06-30,1145.0
598,2017-06-29,1143.5
599,2017-06-28,1144.0
600,2017-06-27,1138.5
601,2017-06-26,1134.0
602,2017-06-23,1138.5
603,2017-06-22,1143.0
604,2017-06-21,1142.0
605,2017-06-20,1140.0
606,2017-06-19,1135.0
607,2017-06-16,1134.0
608,2017-06-15,1129.0
609,2017-06-14,1123.5
610,2017-06-13,1128.5
611,2017-06-12,1132.0
612,2017-06-09,1125.0
613,2017-06-08,1123.0
614,2017-06-07,1124.5
615,2017-06-05,1120.0
616,2017-06-02,1123.0
617,2017-06-01,1122.0
618,2017-05-31,1118.5
619,2017-05-30,1125.0
620,2017-05-29,1122.5
621,2017-05-26,1119.0
622,2017-05-25,1120.5
623,2017-05-24,1123.0
624,2017-05-23,1123.5
625,2017-05-22,1118.5
626,2017-05-19,1123.0
627,2017-05-18,1132.0
628,2017-05-17,1120.5
629,2017-05-16,1116.0
630,2017-05-15,1122.0
631,2017-05-12,1129.0
632,2017-05-11,1130.5
633,2017-05-10,1136.0
634,2017-05-08,1132.8
635,2017-05-04,1136.5
636,2017-05-02,1131.0
637,2017-04-28,1140.5
638,2017-04-27,1134.0
639,2017-04-26,1131.5
640,2017-04-25,1130.5
641,2017-04-24,1129.5
642,2017-04-21,1136.0
643,2017-04-20,1138.0
644,2017-04-19,1140.5
645,2017-04-18,1143.0
646,2017-04-17,1138.0
647,2017-04-14,1142.0
648,2017-04-13,1131.5
649,2017-04-12,1140.0
650,2017-04-11,1145.5
651,2017-04-10,1143.0
652,2017-04-07,1136.0
653,2017-04-06,1131.0
654,2017-04-05,1127.5
655,2017-04-04,1124.5
656,2017-04-03,1118.0
657,2017-03-31,1118.5
658,2017-03-30,1118.0
659,2017-03-29,1113.6
660,2017-03-28,1113.5
661,2017-03-27,1108.5
662,2017-03-24,1122.5
663,2017-03-23,1121.5
664,2017-03-22,1121.0
665,2017-03-21,1119.5
666,2017-03-20,1118.0
667,2017-03-17,1131.0
668,2017-03-16,1130.0
669,2017-03-15,1147.0
670,2017-03-14,1150.5
671,2017-03-13,1147.5
672,2017-03-10,1155.5
673,2017-03-09,1160.0
674,2017-03-08,1152.5
675,2017-03-07,1149.5
676,2017-03-06,1155.0
677,2017-03-03,1157.0
678,2017-03-02,1144.5
679,2017-02-28,1130.0
680,2017-02-27,1134.5
681,2017-02-24,1131.0
682,2017-02-23,1136.5
683,2017-02-22,1144.5
684,2017-02-21,1147.0
685,2017-02-20,1147.5
686,2017-02-17,1150.0
687,2017-02-16,1141.0
688,2017-02-15,1141.0
689,2017-02-14,1138.0
690,2017-02-13,1150.5
691,2017-02-10,1150.0
692,2017-02-09,1144.0
693,2017-02-08,1146.0
694,2017-02-07,1148.0
695,2017-02-06,1138.0
696,2017-02-03,1148.0
697,2017-02-02,1143.5
698,2017-02-01,1158.0
699,2017-01-31,1162.0
700,2017-01-26,1167.0
701,2017-01-25,1166.0
702,2017-01-24,1166.5
703,2017-01-23,1169.0
704,2017-01-20,1176.0
705,2017-01-19,1178.0
706,2017-01-18,1171.5
707,2017-01-17,1170.0
708,2017-01-16,1184.0
709,2017-01-13,1175.5
710,2017-01-12,1179.5
711,2017-01-11,1199.0
712,2017-01-10,1200.5
713,2017-01-09,1204.5
714,2017-01-06,1196.5
715,2017-01-05,1190.0
716,2017-01-04,1203.0
717,2017-01-03,1207.0
718,2017-01-02,1210.0
719,2016-12-30,1205.0
720,2016-12-29,1210.0
721,2016-12-28,1212.5
722,2016-12-27,1207.0
723,2016-12-26,1201.5
724,2016-12-23,1205.0
725,2016-12-22,1204.5
726,2016-12-21,1195.5
727,2016-12-20,1196.0
728,2016-12-19,1189.0
729,2016-12-16,1187.0
730,2016-12-15,1185.0
731,2016-12-14,1168.0
732,2016-12-13,1167.0
733,2016-12-12,1169.5
734,2016-12-09,1173.0
735,2016-12-08,1162.0
736,2016-12-07,1163.0
737,2016-12-06,1171.0
738,2016-12-05,1173.5
739,2016-12-02,1173.0
740,2016-12-01,1170.5
741,2016-11-30,1173.0
742,2016-11-29,1173.5
743,2016-11-28,1175.5
744,2016-11-25,1177.5
745,2016-11-24,1181.0
746,2016-11-23,1176.5
747,2016-11-22,1176.5
748,2016-11-21,1179.0
749,2016-11-18,1177.0
750,2016-11-17,1176.0
751,2016-11-16,1174.0
752,2016-11-15,1168.0
753,2016-11-14,1174.0
754,2016-11-11,1167.0
755,2016-11-10,1159.0
756,2016-11-09,1154.0
757,2016-11-08,1137.0
758,2016-11-07,1144.0
759,2016-11-04,1145.0
760,2016-11-03,1142.5
761,2016-11-02,1144.0
762,2016-11-01,1142.0
763,2016-10-31,1145.0
764,2016-10-28,1145.5
765,2016-10-27,1144.5
766,2016-10-26,1135.5
767,2016-10-25,1133.5
768,2016-10-24,1133.0
769,2016-10-21,1141.0
770,2016-10-20,1128.5
771,2016-10-19,1123.0
772,2016-10-18,1129.0
773,2016-10-17,1140.5
774,2016-10-14,1133.5
775,2016-10-13,1135.5
776,2016-10-12,1128.0
777,2016-10-11,1124.0
778,2016-10-10,1111.5
779,2016-10-07,1115.5
780,2016-10-06,1117.5
781,2016-10-05,1114.0
782,2016-10-04,1110.0
783,2016-09-30,1104.0
784,2016-09-29,1100.5
785,2016-09-28,1098.5
786,2016-09-27,1100.0
787,2016-09-26,1109.0
788,2016-09-23,1103.5
789,2016-09-22,1101.0
790,2016-09-21,1116.0
791,2016-09-20,1119.5
792,2016-09-19,1121.0
793,2016-09-13,1125.5
794,2016-09-12,1117.0
795,2016-09-09,1106.0
796,2016-09-08,1091.0
797,2016-09-07,1090.5
798,2016-09-06,1107.0
799,2016-09-05,1106.5
800,2016-09-02,1117.0
801,2016-09-01,1122.5
802,2016-08-31,1118.0
803,2016-08-30,1118.0
804,2016-08-29,1123.0
805,2016-08-26,1114.8
806,2016-08-25,1116.5
807,2016-08-24,1122.5
808,2016-08-23,1117.5
809,2016-08-22,1123.0
810,2016-08-19,1120.0
811,2016-08-18,1110.5
812,2016-08-17,1112.0
813,2016-08-16,1093.5
814,2016-08-12,1104.5
815,2016-08-11,1101.0
816,2016-08-10,1094.0
817,2016-08-09,1105.5
818,2016-08-08,1108.5
819,2016-08-05,1113.3
820,2016-08-04,1114.8
821,2016-08-03,1118.0
822,2016-08-02,1107.5
823,2016-08-01,1108.0
824,2016-07-29,1116.0
825,2016-07-28,1128.0
826,2016-07-27,1134.5
827,2016-07-26,1138.0
828,2016-07-25,1138.5
829,2016-07-22,1138.0
830,2016-07-21,1139.5
831,2016-07-20,1142.0
832,2016-07-19,1142.5
833,2016-07-18,1138.3
834,2016-07-15,1135.0
835,2016-07-14,1136.0
836,2016-07-13,1146.5
837,2016-07-12,1148.0
838,2016-07-11,1148.8
839,2016-07-08,1157.0
840,2016-07-07,1155.5
841,2016-07-06,1164.0
842,2016-07-05,1157.0
843,2016-07-04,1147.9
844,2016-07-01,1148.0
845,2016-06-30,1151.0
846,2016-06-29,1158.0
847,2016-06-28,1168.5
848,2016-06-27,1183.5
849,2016-06-24,1173.0
850,2016-06-23,1146.3
851,2016-06-22,1152.0
852,2016-06-21,1153.5
853,2016-06-20,1159.0
854,2016-06-17,1174.0
855,2016-06-16,1178.0
856,2016-06-15,1173.0
857,2016-06-14,1179.0
858,2016-06-13,1174.0
859,2016-06-10,1166.0
860,2016-06-09,1159.5
861,2016-06-08,1152.5
862,2016-06-07,1156.5
863,2016-06-03,1186.0
864,2016-06-02,1187.5
865,2016-06-01,1192.5
866,2016-05-31,1191.0
867,2016-05-30,1191.5
868,2016-05-27,1180.0
869,2016-05-26,1182.5
870,2016-05-25,1183.0
871,2016-05-24,1192.5
872,2016-05-23,1184.5
873,2016-05-20,1191.5
874,2016-05-19,1191.5
875,2016-05-18,1184.5
876,2016-05-17,1175.5
877,2016-05-16,1177.5
878,2016-05-13,1171.5
879,2016-05-12,1167.0
880,2016-05-11,1170.0
881,2016-05-10,1171.0
882,2016-05-09,1169.0
883,2016-05-04,1155.5
884,2016-05-03,1140.2
885,2016-05-02,1138.5
886,2016-04-29,1140.5
887,2016-04-28,1138.5
888,2016-04-27,1149.0
889,2016-04-26,1149.5
890,2016-04-25,1148.0
891,2016-04-22,1143.5
892,2016-04-21,1135.0
893,2016-04-20,1132.5
894,2016-04-19,1133.5
895,2016-04-18,1148.0
896,2016-04-15,1148.0
897,2016-04-14,1154.5
898,2016-04-12,1143.5
899,2016-04-11,1147.0
900,2016-04-08,1153.5
901,2016-04-07,1154.0
902,2016-04-06,1160.0
903,2016-04-05,1160.0
904,2016-04-04,1150.0
905,2016-04-01,1152.0
906,2016-03-31,1140.5
907,2016-03-30,1147.0
908,2016-03-29,1165.5
909,2016-03-28,1166.0
910,2016-03-25,1170.0
911,2016-03-24,1167.0
912,2016-03-23,1161.5
913,2016-03-22,1159.0
914,2016-03-21,1160.0
915,2016-03-18,1162.5
916,2016-03-17,1170.0
917,2016-03-16,1193.4
918,2016-03-15,1190.0
919,2016-03-14,1187.5
920,2016-03-11,1194.0
921,2016-03-10,1201.0
922,2016-03-09,1215.0
923,2016-03-08,1208.5
924,2016-03-07,1205.0
925,2016-03-04,1207.0
926,2016-03-03,1215.5
927,2016-03-02,1228.0
928,2016-02-29,1236.5
929,2016-02-26,1236.5
930,2016-02-25,1241.0
931,2016-02-24,1234.5
932,2016-02-23,1232.5
933,2016-02-22,1231.5
934,2016-02-19,1233.0
935,2016-02-18,1229.5
936,2016-02-17,1227.0
937,2016-02-16,1215.0
938,2016-02-15,1208.5
939,2016-02-12,1208.0
940,2016-02-11,1202.5
941,2016-02-05,1197.5
942,2016-02-04,1198.5
943,2016-02-03,1217.0
944,2016-02-02,1209.0
945,2016-02-01,1202.5
946,2016-01-29,1204.5
947,2016-01-28,1206.0
948,2016-01-27,1203.0
949,2016-01-26,1205.0
950,2016-01-25,1197.5
951,2016-01-22,1199.0
952,2016-01-21,1213.5
953,2016-01-20,1216.5
954,2016-01-19,1206.5
955,2016-01-18,1211.5
956,2016-01-15,1215.0
957,2016-01-14,1214.0
958,2016-01-13,1204.0
959,2016-01-12,1212.5
960,2016-01-11,1206.5
961,2016-01-08,1199.5
962,2016-01-07,1200.2
963,2016-01-06,1200.0
964,2016-01-05,1189.5
965,2016-01-04,1189.5
966,2015-12-31,1177.5
967,2015-12-30,1173.0
968,2015-12-29,1168.5
969,2015-12-28,1166.0
970,2015-12-24,1170.5
971,2015-12-23,1176.5
972,2015-12-22,1171.0
973,2015-12-21,1177.5
974,2015-12-18,1184.0
975,2015-12-17,1180.5
976,2015-12-16,1177.0
977,2015-12-15,1181.0
978,2015-12-14,1185.5
979,2015-12-11,1181.5
980,2015-12-10,1181.0
981,2015-12-09,1182.0
982,2015-12-08,1177.5
983,2015-12-07,1168.0
984,2015-12-04,1161.0
985,2015-12-03,1164.5
986,2015-12-02,1163.5
987,2015-12-01,1158.0
988,2015-11-30,1158.0
989,2015-11-27,1156.0
990,2015-11-26,1149.5
991,2015-11-25,1144.0
992,2015-11-24,1153.8
993,2015-11-23,1159.5
994,2015-11-20,1156.5
995,2015-11-19,1164.0
996,2015-11-18,1171.0
997,2015-11-17,1172.5
998,2015-11-16,1172.3
