,Date,EURKRW
1929,2012-02-13,1486.37
1930,2012-02-10,1491.54
1931,2012-02-09,1484.28
1932,2012-02-08,1481.27
1933,2012-02-07,1469.95
1934,2012-02-06,1465.67
1935,2012-02-03,1470.17
1936,2012-02-02,1469.61
1937,2012-02-01,1470.8
1938,2012-01-31,1478.8
1939,2012-01-30,1483.32
1940,2012-01-27,1472.89
1941,2012-01-26,1472.25
1942,2012-01-25,1467.83
1943,2012-01-20,1468.85
1944,2012-01-19,1463.55
1945,2012-01-18,1458.13
1946,2012-01-17,1457.9
1947,2012-01-16,1461.43
1948,2012-01-13,1476.97
1949,2012-01-12,1473.21
1950,2012-01-11,1477.95
1951,2012-01-10,1476.45
1952,2012-01-09,1480.86
1953,2012-01-06,1487.01
1954,2012-01-05,1484.51
1955,2012-01-04,1495.77
1956,2012-01-03,1494.57
1957,2012-01-02,1495.73
1958,2011-12-30,1497.2
1959,2011-12-29,1490.64
1960,2011-12-28,1509.97
1961,2011-12-27,1511.24
1962,2011-12-26,1507.66
1963,2011-12-23,1504.09
1964,2011-12-22,1507.12
1965,2011-12-21,1507.5
1966,2011-12-20,1513.25
1967,2011-12-19,1521.44
1968,2011-12-16,1506.95
1969,2011-12-15,1506.93
1970,2011-12-14,1507.22
1971,2011-12-13,1520.38
1972,2011-12-12,1527.12
1973,2011-12-09,1528.06
1974,2011-12-08,1517.46
1975,2011-12-07,1513.68
1976,2011-12-06,1512.17
1977,2011-12-05,1516.04
1978,2011-12-02,1521.0
1979,2011-12-01,1516.93
1980,2011-11-30,1520.99
1981,2011-11-29,1527.39
1982,2011-11-28,1539.35
1983,2011-11-25,1546.42
1984,2011-11-24,1543.24
1985,2011-11-23,1548.1
1986,2011-11-22,1547.51
1987,2011-11-21,1536.45
1988,2011-11-18,1538.22
1989,2011-11-17,1525.92
1990,2011-11-16,1531.03
1991,2011-11-15,1530.69
1992,2011-11-14,1543.25
1993,2011-11-11,1538.57
1994,2011-11-10,1539.07
1995,2011-11-09,1541.22
1996,2011-11-08,1541.42
1997,2011-11-07,1539.16
1998,2011-11-04,1536.54
1999,2011-11-03,1550.48
2000,2011-11-02,1539.82
2001,2011-11-01,1534.41
2002,2011-10-31,1555.78
2003,2011-10-28,1565.8
2004,2011-10-27,1556.24
2005,2011-10-26,1576.42
2006,2011-10-25,1569.35
2007,2011-10-24,1573.83
2008,2011-10-21,1582.29
2009,2011-10-20,1567.97
2010,2011-10-19,1566.96
2011,2011-10-18,1573.43
2012,2011-10-17,1581.84
2013,2011-10-14,1595.86
2014,2011-10-13,1592.02
2015,2011-10-12,1598.68
2016,2011-10-11,1592.02
2017,2011-10-10,1584.2
2018,2011-10-07,1585.33
2019,2011-10-06,1584.94
2020,2011-10-05,1589.08
2021,2011-10-04,1572.37
2022,2011-09-30,1595.54
2023,2011-09-29,1600.01
2024,2011-09-28,1591.48
2025,2011-09-27,1583.7
2026,2011-09-26,1605.66
2027,2011-09-23,1587.83
2028,2011-09-22,1613.77
2029,2011-09-21,1579.69
2030,2011-09-20,1563.5
2031,2011-09-19,1552.0
2032,2011-09-16,1528.07
2033,2011-09-15,1530.56
2034,2011-09-14,1514.89
2035,2011-09-09,1493.4
2036,2011-09-08,1510.84
2037,2011-09-07,1509.15
2038,2011-09-06,1520.81
2039,2011-09-05,1512.25
2040,2011-09-02,1513.03
2041,2011-09-01,1518.45
2042,2011-08-31,1539.3
2043,2011-08-30,1550.21
2044,2011-08-29,1558.7
2045,2011-08-26,1562.41
2046,2011-08-25,1568.26
2047,2011-08-24,1561.33
2048,2011-08-23,1558.96
2049,2011-08-22,1559.45
2050,2011-08-19,1551.81
2051,2011-08-18,1550.29
2052,2011-08-17,1543.47
2053,2011-08-16,1542.07
2054,2011-08-12,1538.8
2055,2011-08-11,1540.75
2056,2011-08-10,1553.43
2057,2011-08-09,1545.95
2058,2011-08-08,1548.72
2059,2011-08-05,1514.02
2060,2011-08-04,1514.94
2061,2011-08-03,1509.24
2062,2011-08-02,1494.52
2063,2011-08-01,1509.51
2064,2011-07-29,1505.01
2065,2011-07-28,1511.02
2066,2011-07-27,1522.7
2067,2011-07-26,1522.9
2068,2011-07-25,1515.93
2069,2011-07-22,1515.83
2070,2011-07-21,1503.03
2071,2011-07-20,1497.09
2072,2011-07-19,1498.43
2073,2011-07-18,1491.51
2074,2011-07-15,1497.6
2075,2011-07-14,1504.43
2076,2011-07-13,1489.83
2077,2011-07-12,1485.91
2078,2011-07-11,1498.73
2079,2011-07-08,1512.78
2080,2011-07-07,1522.77
2081,2011-07-06,1530.41
2082,2011-07-05,1542.65
2083,2011-07-04,1545.14
2084,2011-07-01,1550.03
2085,2011-06-30,1546.49
2086,2011-06-29,1547.83
2087,2011-06-28,1545.81
2088,2011-06-27,1539.41
2089,2011-06-24,1544.64
2090,2011-06-23,1538.02
2091,2011-06-22,1546.45
2092,2011-06-21,1546.82
2093,2011-06-20,1546.63
2094,2011-06-17,1539.57
2095,2011-06-16,1540.83
2096,2011-06-15,1555.69
2097,2011-06-14,1566.02
2098,2011-06-13,1555.56
2099,2011-06-10,1568.29
2100,2011-06-09,1584.97
2101,2011-06-08,1584.4
2102,2011-06-07,1584.47
2103,2011-06-03,1564.74
2104,2011-06-02,1555.56
2105,2011-06-01,1547.92
2106,2011-05-31,1554.01
2107,2011-05-30,1542.07
2108,2011-05-27,1540.03
2109,2011-05-26,1542.79
2110,2011-05-25,1545.9
2111,2011-05-24,1540.74
2112,2011-05-23,1535.77
2113,2011-05-20,1552.09
2114,2011-05-19,1545.28
2115,2011-05-18,1552.37
2116,2011-05-17,1545.84
2117,2011-05-16,1543.21
2118,2011-05-13,1553.18
2119,2011-05-12,1544.2
2120,2011-05-11,1549.83
2121,2011-05-09,1559.34
2122,2011-05-06,1577.85
2123,2011-05-04,1597.04
2124,2011-05-03,1583.49
2125,2011-05-02,1577.58
2126,2011-04-29,1587.47
2127,2011-04-28,1590.85
2128,2011-04-27,1584.6
2129,2011-04-26,1585.86
2130,2011-04-25,1579.1
2131,2011-04-22,1573.75
2132,2011-04-21,1578.85
2133,2011-04-20,1562.65
2134,2011-04-19,1553.69
2135,2011-04-18,1560.26
2136,2011-04-15,1576.14
2137,2011-04-14,1577.13
2138,2011-04-13,1576.48
2139,2011-04-12,1576.06
2140,2011-04-11,1569.16
2141,2011-04-08,1560.67
2142,2011-04-07,1556.23
2143,2011-04-06,1552.44
2144,2011-04-05,1546.06
2145,2011-04-04,1544.63
2146,2011-04-01,1545.62
2147,2011-03-31,1558.13
2148,2011-03-30,1553.95
2149,2011-03-29,1571.02
2150,2011-03-28,1567.29
2151,2011-03-25,1575.6
2152,2011-03-24,1577.82
2153,2011-03-23,1593.42
2154,2011-03-22,1594.88
2155,2011-03-21,1593.16
2156,2011-03-18,1586.58
2157,2011-03-17,1585.11
2158,2011-03-16,1580.01
2159,2011-03-15,1580.23
2160,2011-03-14,1568.11
2161,2011-03-11,1554.25
2162,2011-03-10,1554.23
2163,2011-03-09,1548.59
2164,2011-03-08,1557.71
2165,2011-03-07,1563.1
2166,2011-03-04,1557.94
2167,2011-03-03,1553.03
2168,2011-03-02,1552.78
2169,2011-02-28,1556.08
2170,2011-02-25,1557.09
2171,2011-02-24,1560.51
2172,2011-02-23,1540.09
2173,2011-02-22,1530.13
2174,2011-02-21,1530.3
2175,2011-02-18,1511.34
2176,2011-02-17,1514.09
2177,2011-02-16,1512.86
2178,2011-02-15,1515.26
2179,2011-02-14,1514.59
2180,2011-02-11,1527.65
2181,2011-02-10,1528.36
2182,2011-02-09,1513.01
2183,2011-02-08,1501.81
2184,2011-02-07,1506.7
2185,2011-02-01,1531.97
2186,2011-01-31,1526.7
2187,2011-01-28,1525.62
2188,2011-01-27,1523.42
2189,2011-01-26,1529.05
2190,2011-01-25,1525.41
2191,2011-01-24,1522.66
2192,2011-01-21,1520.09
2193,2011-01-20,1509.65
2194,2011-01-19,1496.2
2195,2011-01-18,1489.64
2196,2011-01-17,1484.83
2197,2011-01-14,1496.22
2198,2011-01-13,1461.04
2199,2011-01-12,1456.04
2200,2011-01-11,1454.12
2201,2011-01-10,1450.43
2202,2011-01-07,1460.22
2203,2011-01-06,1467.26
2204,2011-01-05,1492.15
2205,2011-01-04,1497.1
2206,2011-01-03,1496.25
2207,2010-12-31,1494.08
2208,2010-12-30,1500.85
2209,2010-12-29,1501.04
2210,2010-12-28,1520.04
2211,2010-12-27,1512.99
2212,2010-12-24,1511.1
2213,2010-12-23,1507.23
2214,2010-12-22,1512.76
2215,2010-12-21,1519.4
2216,2010-12-20,1519.98
2217,2010-12-17,1535.92
2218,2010-12-16,1526.17
2219,2010-12-15,1543.9
2220,2010-12-14,1533.96
2221,2010-12-13,1510.77
2222,2010-12-10,1508.79
2223,2010-12-09,1512.59
2224,2010-12-08,1512.02
2225,2010-12-07,1509.52
2226,2010-12-06,1510.69
2227,2010-12-03,1506.8
2228,2010-12-02,1512.46
2229,2010-12-01,1500.44
2230,2010-11-30,1514.89
2231,2010-11-29,1528.1
2232,2010-11-26,1530.32
2233,2010-11-25,1518.09
2234,2010-11-24,1532.67
2235,2010-11-23,1574.7
2236,2010-11-22,1548.39
2237,2010-11-19,1549.13
2238,2010-11-18,1542.24
2239,2010-11-17,1550.26
2240,2010-11-16,1534.53
2241,2010-11-15,1549.16
2242,2010-11-12,1538.93
2243,2010-11-11,1525.16
2244,2010-11-10,1534.24
2245,2010-11-09,1541.51
2246,2010-11-08,1555.59
2247,2010-11-05,1571.39
2248,2010-11-04,1569.65
2249,2010-11-03,1552.27
2250,2010-11-02,1552.83
2251,2010-11-01,1559.89
2252,2010-10-29,1554.86
2253,2010-10-28,1555.89
2254,2010-10-27,1561.91
2255,2010-10-26,1561.34
2256,2010-10-25,1566.19
2257,2010-10-22,1569.46
2258,2010-10-21,1582.67
2259,2010-10-20,1559.94
2260,2010-10-19,1569.57
2261,2010-10-18,1552.52
2262,2010-10-15,1568.07
2263,2010-10-14,1563.18
2264,2010-10-13,1567.83
2265,2010-10-12,1562.65
2266,2010-10-11,1561.7
2267,2010-10-08,1562.23
2268,2010-10-07,1561.71
2269,2010-10-06,1550.88
2270,2010-10-05,1554.16
2271,2010-10-04,1541.49
2272,2010-10-01,1544.53
2273,2010-09-30,1548.71
2274,2010-09-29,1551.98
2275,2010-09-28,1540.96
2276,2010-09-27,1542.91
2277,2010-09-24,1544.72
2278,2010-09-20,1520.33
2279,2010-09-17,1524.74
2280,2010-09-16,1518.65
2281,2010-09-15,1508.29
2282,2010-09-14,1495.54
2283,2010-09-13,1485.32
2284,2010-09-10,1484.21
2285,2010-09-09,1481.87
2286,2010-09-08,1485.51
2287,2010-09-07,1504.83
2288,2010-09-06,1510.85
2289,2010-09-03,1510.09
2290,2010-09-02,1513.11
2291,2010-09-01,1510.83
2292,2010-08-31,1519.07
2293,2010-08-30,1517.77
2294,2010-08-27,1520.75
2295,2010-08-26,1512.41
2296,2010-08-25,1514.27
2297,2010-08-24,1507.12
2298,2010-08-23,1502.32
2299,2010-08-20,1510.57
2300,2010-08-19,1503.25
2301,2010-08-18,1508.97
2302,2010-08-17,1515.11
2303,2010-08-16,1520.69
2304,2010-08-13,1525.89
2305,2010-08-12,1529.29
2306,2010-08-11,1544.87
2307,2010-08-10,1539.42
2308,2010-08-09,1542.97
2309,2010-08-06,1534.0
2310,2010-08-05,1531.28
2311,2010-08-04,1543.23
2312,2010-08-03,1545.93
2313,2010-08-02,1534.18
2314,2010-07-30,1544.23
2315,2010-07-29,1548.85
2316,2010-07-28,1542.39
2317,2010-07-27,1536.52
2318,2010-07-26,1534.64
2319,2010-07-23,1549.97
2320,2010-07-22,1544.41
2321,2010-07-21,1549.23
2322,2010-07-20,1568.71
2323,2010-07-19,1575.57
2324,2010-07-16,1555.99
2325,2010-07-15,1536.68
2326,2010-07-14,1526.21
2327,2010-07-13,1518.59
2328,2010-07-12,1514.0
2329,2010-07-09,1519.32
2330,2010-07-08,1529.57
2331,2010-07-07,1537.8
2332,2010-07-06,1534.7
2333,2010-07-05,1535.42
2334,2010-07-02,1534.61
2335,2010-07-01,1507.98
2336,2010-06-30,1489.01
2337,2010-06-29,1484.37
2338,2010-06-28,1489.71
2339,2010-06-25,1498.13
2340,2010-06-24,1467.85
2341,2010-06-23,1456.37
2342,2010-06-22,1457.46
2343,2010-06-21,1457.87
2344,2010-06-18,1484.28
2345,2010-06-17,1496.61
2346,2010-06-16,1489.43
2347,2010-06-15,1496.44
2348,2010-06-14,1492.3
2349,2010-06-11,1513.71
2350,2010-06-10,1505.59
2351,2010-06-09,1496.83
2352,2010-06-08,1473.67
2353,2010-06-07,1473.27
2354,2010-06-04,1464.27
2355,2010-06-03,1480.2
2356,2010-06-01,1494.24
2357,2010-05-31,1479.68
2358,2010-05-28,1481.6
2359,2010-05-27,1503.93
2360,2010-05-26,1540.31
2361,2010-05-25,1554.26
2362,2010-05-24,1518.37
2363,2010-05-20,1477.93
2364,2010-05-19,1422.0
2365,2010-05-18,1414.74
2366,2010-05-17,1416.38
2367,2010-05-14,1420.91
2368,2010-05-13,1425.45
2369,2010-05-12,1443.11
2370,2010-05-11,1446.77
2371,2010-05-10,1469.95
2372,2010-05-07,1468.35
2373,2010-05-06,1465.24
2374,2010-05-04,1470.1
2375,2010-05-03,1477.78
2376,2010-04-30,1472.09
2377,2010-04-29,1472.23
2378,2010-04-28,1476.4
2379,2010-04-27,1486.19
2380,2010-04-26,1477.84
2381,2010-04-23,1472.08
2382,2010-04-22,1487.23
2383,2010-04-21,1489.27
2384,2010-04-20,1503.59
2385,2010-04-19,1507.18
2386,2010-04-16,1502.68
2387,2010-04-15,1509.25
2388,2010-04-14,1517.7
2389,2010-04-13,1526.48
2390,2010-04-12,1518.98
2391,2010-04-09,1495.22
2392,2010-04-08,1494.13
2393,2010-04-07,1500.79
2394,2010-04-06,1506.1
2395,2010-04-05,1513.69
2396,2010-04-02,1526.52
2397,2010-04-01,1522.13
2398,2010-03-31,1516.81
2399,2010-03-30,1528.43
2400,2010-03-29,1528.3
2401,2010-03-26,1522.26
2402,2010-03-25,1521.98
2403,2010-03-24,1527.66
2404,2010-03-23,1538.11
2405,2010-03-22,1536.09
2406,2010-03-19,1542.28
2407,2010-03-18,1548.41
2408,2010-03-17,1557.51
2409,2010-03-16,1550.29
2410,2010-03-15,1559.87
2411,2010-03-12,1546.34
2412,2010-03-11,1544.05
2413,2010-03-10,1536.69
2414,2010-03-09,1544.62
2415,2010-03-08,1550.04
2416,2010-03-05,1549.36
2417,2010-03-04,1564.18
2418,2010-03-03,1562.1
2419,2010-03-02,1560.59
2420,2010-02-26,1573.34
2421,2010-02-25,1565.91
2422,2010-02-24,1560.79
2423,2010-02-23,1567.27
2424,2010-02-22,1563.93
2425,2010-02-19,1564.35
2426,2010-02-18,1556.91
2427,2010-02-17,1573.34
2428,2010-02-16,1573.07
2429,2010-02-12,1573.73
2430,2010-02-11,1594.83
2431,2010-02-10,1597.22
2432,2010-02-09,1595.32
2433,2010-02-08,1602.71
2434,2010-02-05,1603.33
2435,2010-02-04,1598.87
2436,2010-02-03,1606.06
2437,2010-02-02,1616.81
2438,2010-02-01,1622.12
2439,2010-01-29,1614.36
2440,2010-01-28,1614.98
2441,2010-01-27,1633.89
2442,2010-01-26,1639.96
2443,2010-01-25,1625.62
2444,2010-01-22,1621.59
2445,2010-01-21,1604.37
2446,2010-01-20,1615.82
2447,2010-01-19,1624.01
2448,2010-01-18,1618.24
2449,2010-01-15,1621.26
2450,2010-01-14,1630.62
2451,2010-01-13,1631.41
2452,2010-01-12,1630.26
2453,2010-01-11,1623.61
2454,2010-01-08,1621.36
2455,2010-01-07,1633.76
2456,2010-01-06,1630.9
2457,2010-01-05,1648.59
2458,2010-01-04,1649.37
2459,2009-12-31,1671.05
2460,2009-12-30,1668.21
2461,2009-12-29,1687.63
2462,2009-12-28,1683.18
2463,2009-12-24,1689.68
2464,2009-12-23,1689.1
2465,2009-12-22,1689.51
2466,2009-12-21,1696.08
2467,2009-12-18,1692.29
2468,2009-12-17,1696.45
2469,2009-12-16,1692.83
2470,2009-12-15,1697.91
2471,2009-12-14,1699.94
2472,2009-12-11,1713.84
2473,2009-12-10,1712.63
2474,2009-12-09,1710.93
2475,2009-12-08,1713.52
2476,2009-12-07,1717.15
2477,2009-12-04,1735.24
2478,2009-12-03,1740.66
2479,2009-12-02,1740.64
2480,2009-12-01,1745.22
2481,2009-11-30,1749.63
2482,2009-11-27,1755.62
2483,2009-11-26,1743.65
2484,2009-11-25,1730.08
2485,2009-11-24,1726.17
2486,2009-11-23,1728.17
2487,2009-11-20,1729.44
2488,2009-11-19,1724.26
2489,2009-11-18,1717.79
2490,2009-11-17,1725.92
2491,2009-11-16,1730.42
2492,2009-11-13,1725.85
2493,2009-11-12,1737.05
2494,2009-11-11,1735.15
2495,2009-11-10,1736.87
2496,2009-11-09,1734.61
2497,2009-11-06,1737.63
2498,2009-11-05,1751.96
2499,2009-11-04,1741.29
2500,2009-11-03,1747.65
2501,2009-11-02,1746.64
2502,2009-10-30,1754.92
2503,2009-10-29,1758.84
2504,2009-10-28,1771.54
2505,2009-10-27,1765.65
2506,2009-10-26,1768.87
2507,2009-10-23,1776.78
2508,2009-10-22,1786.99
2509,2009-10-21,1761.03
2510,2009-10-20,1746.77
2511,2009-10-19,1746.14
2512,2009-10-16,1735.24
2513,2009-10-15,1728.39
2514,2009-10-14,1734.36
2515,2009-10-13,1726.61
2516,2009-10-12,1720.78
2517,2009-10-09,1715.74
2518,2009-10-08,1724.44
2519,2009-10-07,1721.69
2520,2009-10-06,1723.8
2521,2009-10-05,1714.2
2522,2009-10-01,1713.6
2523,2009-09-30,1720.94
2524,2009-09-29,1733.9
2525,2009-09-28,1746.13
2526,2009-09-25,1740.91
2527,2009-09-24,1757.68
2528,2009-09-23,1770.46
2529,2009-09-22,1776.42
2530,2009-09-21,1768.01
2531,2009-09-18,1775.25
2532,2009-09-17,1777.64
2533,2009-09-16,1775.87
2534,2009-09-15,1775.85
2535,2009-09-14,1786.04
2536,2009-09-11,1783.88
2537,2009-09-10,1782.16
2538,2009-09-09,1779.13
2539,2009-09-08,1773.18
2540,2009-09-07,1772.12
2541,2009-09-04,1773.23
2542,2009-09-03,1780.19
2543,2009-09-02,1777.46
2544,2009-09-01,1784.6
2545,2009-08-31,1784.54
2546,2009-08-28,1785.42
2547,2009-08-27,1778.15
2548,2009-08-26,1785.61
2549,2009-08-25,1780.59
2550,2009-08-24,1777.89
2551,2009-08-21,1785.95
2552,2009-08-20,1772.27
2553,2009-08-19,1773.45
2554,2009-08-18,1764.75
2555,2009-08-17,1775.59
2556,2009-08-14,1768.05
2557,2009-08-13,1761.79
2558,2009-08-12,1762.88
2559,2009-08-11,1753.2
2560,2009-08-10,1742.44
2561,2009-08-07,1765.09
2562,2009-08-06,1763.17
2563,2009-08-05,1762.53
2564,2009-08-04,1758.96
2565,2009-08-03,1737.95
2566,2009-07-31,1733.84
2567,2009-07-30,1738.43
2568,2009-07-29,1761.7
2569,2009-07-28,1764.1
2570,2009-07-27,1770.9
2571,2009-07-24,1775.37
2572,2009-07-23,1777.49
2573,2009-07-22,1774.13
2574,2009-07-21,1778.13
2575,2009-07-20,1773.48
2576,2009-07-17,1777.86
2577,2009-07-16,1784.71
2578,2009-07-15,1794.31
2579,2009-07-14,1812.76
2580,2009-07-13,1824.35
2581,2009-07-10,1789.75
2582,2009-07-09,1777.49
2583,2009-07-08,1778.87
2584,2009-07-07,1773.73
2585,2009-07-06,1772.59
2586,2009-07-03,1775.97
2587,2009-07-02,1790.63
2588,2009-07-01,1778.45
2589,2009-06-30,1795.17
2590,2009-06-29,1801.9
2591,2009-06-26,1800.46
2592,2009-06-25,1802.46
2593,2009-06-24,1812.11
2594,2009-06-23,1786.13
2595,2009-06-22,1770.38
2596,2009-06-19,1763.54
2597,2009-06-18,1763.79
2598,2009-06-17,1748.63
2599,2009-06-16,1739.5
2600,2009-06-15,1758.22
2601,2009-06-12,1765.01
2602,2009-06-11,1754.85
2603,2009-06-10,1761.39
2604,2009-06-09,1760.62
2605,2009-06-08,1742.2
2606,2009-06-05,1766.41
2607,2009-06-04,1771.01
2608,2009-06-03,1760.64
2609,2009-06-02,1753.41
2610,2009-06-01,1756.75
2611,2009-05-29,1754.45
2612,2009-05-28,1743.32
2613,2009-05-27,1773.56
2614,2009-05-26,1763.54
2615,2009-05-25,1751.44
2616,2009-05-22,1737.25
2617,2009-05-21,1716.11
2618,2009-05-20,1700.67
2619,2009-05-19,1690.98
2620,2009-05-18,1693.27
2621,2009-05-15,1717.68
2622,2009-05-14,1724.03
2623,2009-05-13,1703.41
2624,2009-05-12,1690.49
2625,2009-05-11,1699.91
2626,2009-05-08,1670.14
2627,2009-05-07,1676.51
2628,2009-05-06,1693.03
2629,2009-05-04,1696.6
2630,2009-04-30,1723.7
2631,2009-04-29,1761.13
2632,2009-04-28,1767.23
2633,2009-04-27,1771.74
2634,2009-04-24,1775.47
2635,2009-04-23,1753.43
2636,2009-04-22,1751.13
2637,2009-04-21,1745.44
2638,2009-04-20,1736.76
2639,2009-04-17,1742.26
2640,2009-04-16,1757.14
2641,2009-04-15,1761.57
2642,2009-04-14,1757.08
2643,2009-04-13,1751.25
2644,2009-04-10,1751.94
2645,2009-04-09,1762.78
2646,2009-04-08,1783.29
2647,2009-04-07,1766.33
2648,2009-04-06,1779.79
2649,2009-04-03,1802.3
2650,2009-04-02,1770.61
2651,2009-04-01,1824.24
2652,2009-03-31,1818.48
2653,2009-03-30,1839.73
2654,2009-03-27,1827.9
2655,2009-03-26,1816.34
2656,2009-03-25,1835.93
2657,2009-03-24,1874.59
2658,2009-03-23,1903.86
2659,2009-03-20,1923.3
2660,2009-03-19,1884.6
2661,2009-03-18,1849.37
2662,2009-03-17,1830.35
2663,2009-03-16,1856.44
2664,2009-03-13,1922.63
2665,2009-03-12,1909.95
2666,2009-03-11,1872.94
2667,2009-03-10,1926.84
2668,2009-03-09,1957.15
2669,2009-03-06,1968.5
2670,2009-03-05,1972.2
2671,2009-03-04,1943.4
2672,2009-03-03,1965.34
2673,2009-03-02,1979.78
2674,2009-02-27,1936.95
2675,2009-02-26,1926.63
2676,2009-02-25,1951.17
2677,2009-02-24,1929.9
2678,2009-02-23,1920.76
2679,2009-02-20,1898.82
2680,2009-02-19,1873.32
2681,2009-02-18,1847.77
2682,2009-02-17,1844.42
2683,2009-02-16,1819.13
2684,2009-02-13,1811.42
2685,2009-02-12,1806.59
2686,2009-02-11,1804.15
2687,2009-02-10,1788.77
2688,2009-02-09,1782.27
2689,2009-02-06,1763.94
2690,2009-02-05,1771.62
2691,2009-02-04,1797.49
2692,2009-02-03,1788.13
2693,2009-02-02,1772.27
2694,2009-01-30,1779.14
2695,2009-01-29,1797.13
2696,2009-01-28,1827.69
2697,2009-01-23,1783.49
2698,2009-01-22,1791.63
2699,2009-01-21,1774.99
2700,2009-01-20,1779.62
2701,2009-01-19,1821.14
2702,2009-01-16,1795.2
2703,2009-01-15,1820.09
2704,2009-01-14,1790.21
2705,2009-01-13,1796.51
2706,2009-01-12,1808.93
2707,2009-01-09,1826.28
2708,2009-01-08,1807.52
2709,2009-01-07,1756.02
2710,2009-01-06,1755.86
2711,2009-01-05,1814.89
2712,2009-01-02,1848.84
2713,2008-12-31,1847.76
2714,2008-12-30,1867.59
2715,2008-12-29,1829.33
2716,2008-12-26,1832.67
2717,2008-12-24,1833.47
2718,2008-12-23,1895.6
2719,2008-12-22,1850.47
2720,2008-12-19,1837.22
2721,2008-12-18,1864.87
2722,2008-12-17,1859.57
2723,2008-12-16,1865.53
2724,2008-12-15,1842.62
2725,2008-12-12,1826.64
2726,2008-12-11,1785.07
2727,2008-12-10,1808.87
2728,2008-12-09,1858.07
2729,2008-12-08,1872.5
2730,2008-12-05,1885.39
2731,2008-12-04,1868.41
2732,2008-12-03,1866.9
2733,2008-12-02,1843.93
2734,2008-12-01,1831.35
2735,2008-11-28,1893.56
2736,2008-11-27,1907.21
2737,2008-11-26,1911.63
2738,2008-11-25,1934.96
2739,2008-11-24,1908.9
2740,2008-11-21,1885.77
2741,2008-11-20,1875.0
2742,2008-11-19,1828.38
2743,2008-11-18,1811.34
2744,2008-11-17,1773.25
2745,2008-11-14,1775.38
2746,2008-11-13,1727.49
2747,2008-11-12,1704.1
2748,2008-11-11,1717.09
2749,2008-11-10,1706.91
2750,2008-11-07,1693.97
2751,2008-11-06,1711.43
2752,2008-11-05,1623.65
2753,2008-11-04,1616.51
2754,2008-11-03,1617.65
2755,2008-10-31,1650.15
2756,2008-10-30,1671.78
2757,2008-10-29,1802.69
2758,2008-10-28,1833.53
2759,2008-10-27,1810.27
2760,2008-10-24,1813.68
2761,2008-10-23,1806.79
2762,2008-10-22,1753.91
2763,2008-10-21,1757.22
2764,2008-10-20,1773.94
2765,2008-10-17,1760.25
2766,2008-10-16,1811.04
2767,2008-10-15,1691.85
2768,2008-10-14,1645.07
2769,2008-10-13,1686.52
2770,2008-10-10,1750.61
2771,2008-10-09,1890.62
2772,2008-10-08,1904.18
2773,2008-10-07,1775.79
2774,2008-10-06,1729.03
2775,2008-10-02,1701.89
2776,2008-10-01,1677.11
2777,2008-09-30,1733.25
2778,2008-09-29,1699.29
2779,2008-09-26,1700.73
2780,2008-09-25,1699.58
2781,2008-09-24,1694.81
2782,2008-09-23,1682.84
2783,2008-09-22,1658.88
2784,2008-09-19,1613.57
2785,2008-09-18,1644.78
2786,2008-09-17,1596.42
2787,2008-09-16,1656.05
2788,2008-09-12,1561.8
2789,2008-09-11,1545.25
2790,2008-09-10,1546.76
2791,2008-09-09,1555.48
2792,2008-09-08,1553.52
2793,2008-09-05,1600.41
2794,2008-09-04,1636.64
2795,2008-09-03,1657.29
2796,2008-09-02,1644.87
2797,2008-09-01,1634.83
2798,2008-08-29,1606.28
2799,2008-08-28,1597.39
2800,2008-08-27,1596.01
2801,2008-08-26,1599.78
2802,2008-08-25,1589.65
2803,2008-08-22,1581.21
2804,2008-08-21,1559.92
2805,2008-08-20,1548.03
2806,2008-08-19,1536.95
2807,2008-08-18,1544.49
2808,2008-08-14,1551.17
2809,2008-08-13,1554.73
2810,2008-08-12,1541.7
2811,2008-08-11,1553.94
2812,2008-08-08,1559.32
2813,2008-08-07,1572.32
2814,2008-08-06,1575.97
2815,2008-08-05,1579.07
2816,2008-08-04,1584.8
2817,2008-08-01,1579.83
2818,2008-07-31,1581.91
2819,2008-07-30,1580.05
2820,2008-07-29,1588.86
2821,2008-07-28,1579.42
2822,2008-07-25,1586.0
2823,2008-07-24,1579.43
2824,2008-07-23,1597.95
2825,2008-07-22,1619.51
2826,2008-07-21,1617.95
2827,2008-07-18,1607.68
2828,2008-07-17,1605.29
2829,2008-07-16,1605.8
2830,2008-07-15,1613.26
2831,2008-07-14,1594.7
2832,2008-07-11,1582.13
2833,2008-07-10,1578.3
2834,2008-07-09,1580.0
2835,2008-07-08,1620.31
2836,2008-07-07,1630.05
2837,2008-07-04,1649.65
2838,2008-07-03,1660.3
2839,2008-07-02,1649.9
2840,2008-07-01,1647.98
2841,2008-06-30,1653.2
2842,2008-06-27,1641.94
2843,2008-06-26,1623.85
2844,2008-06-25,1615.65
2845,2008-06-24,1611.13
2846,2008-06-23,1620.52
2847,2008-06-20,1599.58
2848,2008-06-19,1596.69
2849,2008-06-18,1599.59
2850,2008-06-17,1590.6
2851,2008-06-16,1599.0
2852,2008-06-13,1607.26
2853,2008-06-12,1596.9
2854,2008-06-11,1596.81
2855,2008-06-10,1596.66
2856,2008-06-09,1633.86
2857,2008-06-05,1580.18
2858,2008-06-04,1571.73
2859,2008-06-03,1584.33
2860,2008-06-02,1590.83
